1,0.9138578176498413
2,0.8103066682815552
3,1.3936866521835327
4,1.266813039779663
5,1.2825028896331787
6,0.7518342137336731
7,1.1252464056015015
8,1.0235822200775146
9,1.5492631196975708
10,1.2109558582305908
11,0.6530767679214478
12,1.2369590997695923
13,1.505292296409607
14,1.0573344230651855
15,1.4425098896026611
16,0.8014754056930542
17,1.6453313827514648
18,0.7719677686691284
19,1.562467098236084
20,0.7881966233253479
21,0.9166677594184875
22,1.2667877674102783
23,1.0043511390686035
24,1.3722573518753052
25,1.1528319120407104
26,1.3318006992340088
27,1.3862239122390747
28,0.92437344789505
29,1.3852967023849487
30,1.3403664827346802
31,1.3155694007873535
32,0.9662772417068481
33,1.1448466777801514
34,1.02046799659729
35,1.2679544687271118
36,1.8349252939224243
37,1.2378605604171753
38,0.8847246170043945
39,1.171154499053955
40,1.6906044483184814
41,0.9690680503845215
42,1.0205109119415283
43,1.1200835704803467
44,1.1093918085098267
45,1.4013186693191528
46,1.0474272966384888
47,0.888492226600647
48,1.5158677101135254
49,1.7252857685089111
50,0.6092621088027954
51,1.0848534107208252
52,0.874823272228241
53,1.105139136314392
54,1.0068974494934082
55,1.0349112749099731
56,1.3004904985427856
57,1.3591912984848022
58,1.2077481746673584
59,1.2399742603302002
60,1.0007036924362183
61,0.9900165796279907
62,0.811363697052002
63,1.5380454063415527
64,1.1222240924835205
65,1.0081539154052734
66,1.0511174201965332
67,0.8739539384841919
68,1.1559773683547974
69,1.1731245517730713
70,1.508493423461914
71,1.1363369226455688
72,1.311214566230774
73,1.184194803237915
74,1.9747556447982788
75,1.8518331050872803
76,1.851073980331421
77,1.328748345375061
78,1.4411506652832031
79,0.76835697889328
80,1.2267286777496338
81,0.6392723321914673
82,1.6512391567230225
83,1.2114826440811157
84,1.2850319147109985
85,1.0719789266586304
86,1.0337469577789307
87,1.2134435176849365
88,1.305967092514038
89,1.4717165231704712
90,1.0118385553359985
91,1.4020376205444336
92,1.4073134660720825
93,1.018961787223816
94,0.8997675776481628
95,1.1663846969604492
96,1.3270001411437988
97,0.9912812113761902
98,0.9195483922958374
99,0.7642644643783569
100,1.5511001348495483
101,1.0149375200271606
102,1.0508025884628296
103,1.7104657888412476
104,0.8927973508834839
105,0.8365139961242676
106,1.1761788129806519
107,1.2915267944335938
108,1.1029956340789795
109,0.7612125277519226
110,1.4763094186782837
111,1.6049854755401611
112,1.4278331995010376
113,1.443377137184143
114,1.5704041719436646
115,1.0375759601593018
116,1.1852673292160034
117,1.1577351093292236
118,1.3626413345336914
119,1.6220967769622803
120,1.0879147052764893
121,0.9098870158195496
122,1.059627652168274
123,0.9499295949935913
124,0.7828144431114197
125,1.0696816444396973
126,0.47198590636253357
127,1.2857011556625366
128,1.186845064163208
129,0.927486777305603
130,1.7253320217132568
131,1.4286601543426514
132,0.9432053565979004
133,1.1733603477478027
134,1.443098545074463
135,1.574878215789795
136,1.5527806282043457
137,1.1470500230789185
138,0.9619851112365723
139,1.771198034286499
140,1.8374427556991577
141,1.1938726902008057
142,1.347978949546814
143,1.1140915155410767
144,0.8502589464187622
145,1.460387945175171
146,1.4153473377227783
147,0.8402703404426575
148,1.1393070220947266
149,1.0904349088668823
150,1.2685482501983643
151,1.2348992824554443
152,1.0756412744522095
153,1.1862752437591553
154,1.446152687072754
155,1.2732946872711182
156,1.4858958721160889
157,1.2784876823425293
158,1.26792311668396
159,0.9611440896987915
160,1.2241160869598389
161,0.6648379564285278
162,1.149026870727539
163,1.5998400449752808
164,1.0889357328414917
